Latitude,Longitude,Murder,Theft,Rape,Eve tease,Kidnapping,Accidents,Camera
29.59271724,85.78375043,4,82,0,7,5,59,0
21.44061032,85.78390122,1,90,5,19,7,16,1
20.51238279,85.78391741,6,88,8,22,6,8,1
22.65635316,85.78417555,3,40,0,24,3,57,0
26.41779984,85.78421719,0,59,2,8,3,43,0
18.35310676,85.7842274,1,51,5,2,11,47,1
14.57565926,85.78441837,0,100,0,4,8,11,1
21.46495002,85.78473878,1,87,4,24,2,40,0
29.07367573,85.78485588,6,82,6,22,9,13,1
28.84504751,85.78518064,0,19,4,14,1,32,0
12.38815058,85.78547958,6,6,10,24,13,41,1
18.89220029,85.78554675,5,76,7,19,0,35,0
21.82519577,85.78558578,10,72,5,8,13,7,0
24.80311025,85.78560747,3,85,8,21,6,43,0
24.39927613,85.78573849,1,53,8,12,12,40,1
28.82336799,85.78595179,0,15,6,3,8,19,1
17.67091039,85.78603132,7,89,6,15,6,36,1
14.9277924,85.7862586,6,58,2,4,7,41,1
19.87765424,85.78666829,2,85,8,21,13,5,1
19.44462947,85.78685915,1,65,2,19,5,50,1
19.47695347,85.78688226,7,41,5,25,7,3,1
12.37764856,85.78749312,2,92,0,9,15,30,0
17.11827173,85.78788444,1,44,5,5,7,28,1
21.20736432,85.78803475,9,34,1,4,11,49,0
23.66147131,85.78820024,0,49,2,9,14,6,0
21.78659742,85.78840852,7,20,7,3,2,57,1
24.11506561,85.78864468,1,10,1,13,10,2,0
25.69136892,85.78867583,2,76,0,24,14,26,0
16.60972469,85.78873288,5,17,0,24,8,35,0
15.34576236,85.78879342,3,55,5,3,2,44,0
14.75404394,85.78944809,6,14,3,15,1,45,1
27.93624524,85.78951676,6,88,9,10,8,20,0
12.15138005,85.78951883,7,1,10,16,1,15,0
21.59232928,85.78958596,9,40,4,18,4,35,0
29.76701037,85.78973547,0,69,3,19,5,41,1
20.45627644,85.78978754,1,49,0,19,4,21,1
29.44043005,85.79012689,4,97,5,19,14,23,0
29.95392741,85.79039123,9,14,9,1,12,2,1
20.94502679,85.79070999,9,43,6,24,14,48,1
25.48137955,85.79165151,3,75,3,8,10,55,0
25.03577945,85.7918114,4,82,0,6,3,31,1
19.02843704,85.79188786,8,71,5,11,13,56,1
26.16446431,85.79200767,9,99,5,14,10,38,1
20.01276276,85.79225062,5,25,5,17,6,18,1
21.57369926,85.7928771,6,64,10,21,14,8,1
12.42231773,85.79300389,3,9,10,11,6,28,0
26.55106543,85.79313217,9,33,9,14,1,51,0
28.37981742,85.79316432,4,62,8,20,9,26,0
11.19159803,85.79324344,4,34,0,16,7,53,0
29.10521124,85.79330054,6,34,1,17,11,20,1
18.59060651,85.79334876,1,46,2,1,2,15,1
22.95580999,85.79349272,4,20,8,15,5,10,1
29.09407879,85.79354856,1,25,2,16,8,2,1
23.5653287,85.79367696,9,15,1,22,3,8,0
12.59626257,85.79374668,3,32,5,24,3,48,0
22.8068549,85.79418095,6,94,8,1,6,39,0
24.63897843,85.79423676,9,21,4,3,15,56,1
29.40684876,85.79445392,3,1,4,7,9,22,1
21.46255173,85.79492287,8,99,7,11,9,10,1
29.26282821,85.79530336,6,1,1,18,0,4,1
26.32689771,85.7953934,3,12,1,12,2,22,1
23.24791959,85.79546526,2,18,8,16,5,15,0
27.99349399,85.79576588,6,93,6,24,1,45,1
11.91499909,85.79580863,0,22,8,6,2,45,0
27.15342351,85.79594822,1,87,1,12,6,59,0
25.90684857,85.79595339,7,67,8,13,9,10,0
17.20491763,85.79609141,5,9,1,4,8,20,0
19.53810159,85.79637943,4,87,5,4,4,56,0
11.75607727,85.79640211,8,71,8,7,2,56,1
19.61241856,85.79656189,1,61,6,12,11,9,0
24.83178371,85.79701806,1,60,0,18,4,23,0
13.45253409,85.79703808,9,44,1,16,11,27,1
25.30705822,85.79768085,7,20,9,8,1,46,0
24.30890948,85.7977635,5,34,1,0,12,53,0
19.04205752,85.79777165,3,31,9,9,8,44,1
17.29545516,85.79779568,3,15,5,14,0,14,0
10.85172951,85.7987081,10,56,4,9,1,47,0
16.57650539,85.79912473,3,46,4,16,14,13,1
29.81293766,85.79930857,3,33,7,10,15,46,0
30.36821702,85.79933757,8,28,8,18,2,33,1
22.41746639,85.7993433,2,50,3,1,1,49,1
26.66315183,85.79938857,8,96,3,15,12,9,0
23.24744767,85.79952043,1,86,4,4,14,15,0
22.37611611,85.79965395,6,58,5,11,7,24,0
14.24699047,85.79969382,6,23,6,21,9,3,1
27.03542914,85.79999591,7,31,9,23,9,28,0
12.47761942,85.80018265,8,54,7,6,7,44,0
28.18512121,85.80062356,4,70,2,7,9,21,0
22.13802467,85.80082782,2,62,6,0,1,49,1
11.05400648,85.8008666,5,20,8,7,7,4,0
13.93512622,85.80093063,4,95,6,20,9,40,0
25.17404441,85.8010186,4,18,9,13,1,42,0
12.45554821,85.80103007,4,70,0,9,5,38,1
25.65427667,85.80110118,4,65,6,21,2,23,0
25.3465179,85.80203352,6,61,1,22,11,38,1
16.29585326,85.80204926,5,60,2,25,0,39,0
22.66155604,85.80206322,2,72,7,3,2,32,0
13.13764213,85.80218183,8,96,4,22,8,10,0
14.13415621,85.80240713,7,44,8,11,14,18,1
24.94099749,85.80248735,2,7,2,21,6,44,0
15.6148739,85.80250533,5,46,1,6,0,30,0
29.61150827,85.8030374,8,99,9,13,3,34,0
28.52633124,85.80352132,10,12,4,15,10,41,0
15.00460173,85.80373324,3,65,3,3,1,1,0
18.99655435,85.80388681,7,32,8,22,11,2,0
14.29666805,85.80406189,4,4,3,18,4,33,1
25.357984,85.80449339,8,49,1,3,0,9,1
22.63454632,85.80478472,10,93,4,15,3,37,0
17.75503646,85.80500862,4,91,6,23,12,38,1
15.4194677,85.80504728,6,19,5,19,1,57,0
24.47791514,85.80540093,4,97,5,25,5,52,0
26.69742435,85.80564109,3,25,3,25,9,58,0
28.49276388,85.80589403,5,78,1,10,13,25,1
20.18077154,85.80599389,2,67,4,24,1,58,0
19.82924489,85.80602311,2,1,10,12,15,32,0
12.16531374,85.80647493,4,79,0,14,13,49,1
26.11034148,85.80658402,2,67,9,5,6,46,1
26.86381435,85.80658701,2,92,8,22,6,43,1
20.52382295,85.80675128,2,60,6,14,1,4,1
17.62110095,85.80684685,5,54,8,7,14,29,0
25.88873146,85.80684959,7,62,2,13,10,36,1
19.26736098,85.8069687,6,38,9,7,5,43,0
23.70047584,85.80699645,0,75,4,10,4,51,0
19.83799211,85.80709142,6,88,4,2,6,32,1
21.99318745,85.80712662,7,27,2,9,6,26,0
28.9018745,85.80721874,10,94,2,9,7,58,0
21.9643411,85.80727555,4,11,4,20,0,32,0
11.18321437,85.8077259,9,74,5,15,7,38,1
27.4163941,85.80782671,5,65,5,20,2,24,1
26.95900767,85.80819824,9,85,7,12,5,14,0
19.10001094,85.80849798,8,31,9,8,4,54,1
13.66742281,85.80863491,8,93,8,6,2,39,0
25.56348226,85.80889499,5,64,6,17,10,18,0
16.72237926,85.8089644,5,9,7,19,5,5,0
14.34500196,85.80913746,7,18,4,4,15,48,0
27.87305544,85.80920495,9,44,4,3,6,26,1
22.66292625,85.80940146,5,39,8,2,0,53,1
27.14116267,85.80979819,1,67,2,12,6,44,1
12.26504694,85.80992118,4,24,1,21,3,25,1
19.92103996,85.80993618,3,54,1,15,12,11,1
12.24661716,85.81014796,2,75,5,5,11,30,0
23.83321876,85.81026299,10,52,4,9,11,40,0
30.24830932,85.8109939,8,30,3,22,2,3,0
12.18424969,85.81112191,1,49,8,2,13,28,0
16.64778569,85.81127441,9,14,2,1,2,42,0
24.32269302,85.81130373,2,22,9,1,3,22,0
29.74358091,85.81146098,3,95,10,24,3,42,0
18.83820828,85.81161045,4,69,1,12,13,8,0
12.1732237,85.81193891,4,85,3,0,4,6,0
18.41628331,85.81208012,5,95,5,20,4,60,1
25.78675083,85.8121193,6,48,9,9,10,18,1
16.66669111,85.81236548,7,75,1,4,13,8,0
12.05595983,85.8124291,8,31,4,15,13,10,1
21.98275226,85.81268952,4,43,4,1,2,5,0
30.34379613,85.8131528,1,91,4,3,7,9,1
21.75800935,85.8139131,9,3,3,23,12,50,1
25.96713062,85.81399063,6,63,6,9,2,15,1
24.16971492,85.81403636,6,26,1,15,5,60,0
12.32208977,85.81417841,4,6,8,20,15,49,0
22.24888295,85.81433655,5,66,1,11,2,0,1
19.81343696,85.81442454,0,97,9,23,2,36,0
24.64648499,85.81476334,1,83,0,23,14,31,0
22.85870861,85.81488225,4,17,5,16,1,16,0
10.93805674,85.8148823,7,73,1,8,5,1,0
26.11475323,85.81500451,6,80,2,25,13,51,1
29.59534631,85.81509838,10,18,1,24,11,50,1
23.69718643,85.81511711,4,28,1,3,0,1,1
27.86701548,85.81524303,2,97,3,20,11,24,0
28.94928959,85.81524895,8,41,1,6,12,42,1
17.57891304,85.81539834,1,4,6,24,7,58,1
22.82213459,85.81543294,2,49,9,17,3,41,1
27.01523748,85.81617092,1,6,2,1,1,2,1
26.15784333,85.8165395,2,48,6,1,6,5,0
19.54465006,85.81733197,7,37,3,10,11,3,0
19.29673665,85.81745887,0,76,6,10,6,52,1
28.71330923,85.81780958,6,14,9,8,1,9,1
17.30337954,85.81790044,8,73,10,22,1,1,0
20.9856513,85.81792688,9,10,1,5,9,10,1
22.36811727,85.81794887,3,38,6,9,3,35,1
24.15797833,85.81801527,6,94,6,11,9,26,1
12.7572072,85.81819447,0,12,3,10,7,41,1
26.67307683,85.81824837,4,98,3,3,1,24,1
23.22583765,85.81838976,6,90,10,15,11,40,0
26.66949166,85.81887542,3,27,2,18,13,28,0
23.01778088,85.81917305,1,19,7,4,0,9,1
24.8182505,85.81927755,6,96,5,17,9,32,1
18.80313326,85.81933703,5,55,7,7,12,23,0
15.51934198,85.81936195,1,13,7,12,14,23,1
20.62351001,85.81938255,3,77,9,14,5,27,0
13.83806564,85.81945854,8,52,9,14,13,46,0
23.34434778,85.819718,6,18,8,12,7,49,0
20.84832524,85.81981247,8,98,5,3,5,3,1
26.22177061,85.81997069,7,61,9,23,9,14,1
19.29767885,85.82003731,1,71,3,2,0,16,1
18.26573412,85.82011213,3,63,9,23,9,7,0
11.30029189,85.82020307,1,32,3,11,15,49,1
20.60244516,85.82021605,4,79,7,12,5,57,0
23.81091718,85.82045801,9,11,0,3,5,47,1
12.17284373,85.82050927,5,34,0,8,15,49,0
24.09209974,85.82062564,8,35,7,24,14,49,1
30.15397405,85.82070233,6,97,2,7,3,17,1
12.28841816,85.82084039,3,68,1,14,5,21,0
26.18185827,85.82084657,7,26,1,21,2,14,0
17.13966847,85.82106183,4,27,5,8,13,47,1
23.11707204,85.82107513,7,78,6,3,10,4,0
13.91384063,85.82137097,2,96,1,14,1,41,1
20.16292823,85.82143187,6,73,4,21,6,11,1
16.28516272,85.82179886,5,60,5,13,1,17,0
14.25615784,85.82183084,5,7,7,14,7,46,1
17.20613399,85.82194698,4,86,9,13,6,53,1
16.3039073,85.82210803,3,9,9,5,3,56,0
25.38294625,85.82230933,8,95,7,0,14,19,0
18.43116466,85.82235167,9,67,0,7,5,1,0
13.93835515,85.82237869,6,81,1,1,7,11,1
21.32405304,85.822438,1,57,1,19,6,51,0
20.85259818,85.82273659,2,48,3,21,14,8,1
17.09276348,85.82308792,3,40,0,25,12,7,0
13.96912129,85.82309169,5,35,3,5,8,1,0
20.08359255,85.82316776,1,25,3,24,10,41,1
29.57166191,85.82349837,9,20,1,1,3,17,1
15.24348927,85.82349892,1,76,3,17,3,12,0
13.36954513,85.82395569,2,35,1,15,4,10,0
13.69539805,85.82399499,1,91,8,4,3,43,0
26.47081046,85.82402193,9,76,6,20,2,53,0
27.78138864,85.8241191,4,96,10,16,2,25,1
25.38491976,85.82416607,2,78,3,19,6,17,1
26.85533409,85.82451377,3,58,4,9,3,5,1
14.38916258,85.82458875,2,72,5,24,11,44,0
21.33668637,85.8248208,3,13,8,19,15,23,0
12.26500423,85.82513763,6,75,7,3,2,5,1
15.87269809,85.82538455,1,43,6,4,11,8,0
11.75431553,85.82580455,2,88,6,19,1,29,1
18.10478499,85.82590612,4,47,0,20,5,40,1
27.94176342,85.82619542,2,97,5,1,0,9,0
21.11853136,85.82639619,2,21,6,22,14,58,1
28.21194293,85.82682399,3,32,6,4,10,50,0
16.67281953,85.8274595,9,72,1,9,3,51,1
20.03584348,85.82750972,2,89,10,9,10,56,1
27.52139501,85.82787235,3,20,3,7,13,19,0
20.19260953,85.8282375,8,90,5,10,3,42,1
11.27157887,85.82842953,7,86,6,8,4,39,1
29.92444616,85.82871618,9,14,9,12,4,37,1
18.0273702,85.82897042,9,35,10,17,3,58,0
11.24510689,85.82961894,6,80,5,9,11,59,1
29.97985601,85.83035119,1,73,1,1,13,24,0
14.26797702,85.8306274,6,100,2,10,11,39,1
16.0962682,85.83067518,9,98,4,23,12,6,0
24.35127814,85.83121048,9,75,7,7,3,36,0
16.60211477,85.83145509,0,33,1,15,11,9,0
19.70688985,85.83147783,6,31,5,17,1,55,1
18.02358782,85.83161858,2,90,7,13,4,26,1
25.45528244,85.83171577,0,47,4,25,7,43,0
27.25581669,85.8321644,4,97,7,18,8,44,0
11.39308329,85.83216763,4,38,10,17,4,51,0
16.90406421,85.83248759,2,10,5,2,7,30,0
17.19859656,85.83275922,2,36,6,18,6,21,0
22.04591173,85.83284965,5,89,5,5,3,23,0
27.54227911,85.83305588,10,68,7,9,14,30,0
23.41781811,85.83345068,10,65,10,17,8,15,0
20.92534628,85.83348531,4,87,6,8,6,7,1
26.22693823,85.83377447,7,48,1,6,3,34,0
22.77209614,85.83391994,6,94,3,21,15,13,1
16.83837887,85.8340666,7,73,1,24,5,55,1
18.22101959,85.83409873,7,89,3,17,8,41,0
25.4029444,85.83415619,4,40,6,9,1,5,1
28.99354725,85.83440713,8,13,3,22,11,35,0
27.9699419,85.83447036,7,75,9,1,9,46,1
15.77521441,85.83447876,4,82,3,1,11,14,1
17.39040626,85.8344907,3,54,8,16,4,26,1
21.20230139,85.83453086,1,62,9,8,1,0,1
29.84388234,85.8350273,1,33,0,17,6,5,1
10.7641665,85.8353701,3,28,5,24,7,53,0
17.14217724,85.83545435,6,55,2,17,6,58,0
14.74723759,85.83565843,5,17,7,6,10,24,0
27.14544824,85.83610665,4,82,4,24,9,28,1
28.69504378,85.83618567,5,60,2,14,10,12,0
19.80643679,85.83636894,3,89,8,0,3,38,1
18.9674961,85.83642026,8,92,8,14,11,2,0
21.22583217,85.8364845,1,35,7,24,10,21,1
15.17080358,85.83659196,2,43,6,10,4,55,0
12.41394192,85.83663817,8,86,4,9,6,35,1
24.32048827,85.83667272,8,68,4,4,13,28,0
16.9779481,85.83668166,2,86,0,18,12,31,0
24.64825936,85.83709963,3,19,1,8,4,34,1
24.44000168,85.83720991,7,88,5,22,1,1,0
19.32397796,85.83725659,7,82,7,21,7,16,0
22.93312109,85.83727003,8,18,6,2,4,6,0
25.86107405,85.83758211,3,99,2,5,11,39,0
15.15596433,85.8378915,5,18,1,8,12,41,1
21.49640811,85.83805333,2,64,1,19,9,6,1
24.11163321,85.83822454,4,85,2,8,15,56,1
12.87252914,85.83826044,1,49,3,17,13,29,1
11.05170717,85.838287,7,29,8,3,13,9,0
11.46648173,85.8388374,2,21,7,19,7,32,0
19.76291409,85.83948955,3,89,4,14,11,23,1
29.87723254,85.8395094,5,17,1,23,12,42,1
15.23834255,85.83958592,6,42,5,17,5,52,0
11.3765813,85.83990009,9,97,1,20,14,39,1
15.028788,85.83992698,4,24,7,5,1,2,0
20.69662416,85.84003575,5,88,0,23,0,40,1
19.49319835,85.84119081,3,17,9,7,14,43,1
17.0149692,85.84185194,9,91,6,12,13,51,0
22.13189297,85.84210505,1,61,3,23,13,54,1
29.7640149,85.84234935,2,83,9,0,0,20,0
23.69763598,85.84246681,9,90,5,13,5,59,1
14.63297977,85.84315347,3,91,1,3,8,15,0
11.96066534,85.84316617,0,50,4,2,1,59,0
20.1943934,85.84328129,8,8,4,22,5,38,0
12.89612196,85.84376157,3,49,3,5,10,58,0
13.09547985,85.84394543,3,64,1,16,5,27,1
19.83574971,85.84404174,9,74,10,1,13,28,1
20.18010593,85.8441606,2,33,9,9,5,56,1
27.95632009,85.84420592,9,94,0,13,13,1,0
17.19535847,85.84448582,2,52,4,19,11,35,0
20.50174301,85.8446016,7,65,6,19,13,50,0
18.85863092,85.84490989,6,25,2,18,13,6,0
24.20946161,85.84493395,4,88,6,6,1,6,0
23.78305899,85.84501151,3,94,4,11,8,48,1
12.01011468,85.84511361,9,68,6,24,13,39,0
23.55952316,85.84534429,7,66,3,25,4,26,1
13.50657115,85.84547785,5,67,1,17,7,19,0
16.17549575,85.84556157,7,69,1,4,11,48,1
22.05567671,85.8457129,9,59,5,6,1,33,0
15.02362266,85.84576465,1,38,1,10,11,8,0
22.73767259,85.84580282,10,7,8,14,9,52,0
13.90319738,85.84630454,4,14,8,3,13,52,1
20.46960505,85.84632135,2,57,7,3,14,56,0
16.26602853,85.84652864,1,65,5,23,2,4,0
22.36790951,85.84656421,3,79,5,15,6,52,0
22.5238332,85.84707952,6,56,6,6,2,28,0
19.21371096,85.84708599,5,80,8,24,9,43,1
11.99806428,85.84722412,2,48,10,11,0,42,1
28.38648653,85.84730461,6,73,5,11,10,31,0
22.15675714,85.84732132,8,10,2,8,15,36,1
15.83632167,85.84742571,6,89,0,20,7,30,0
17.28077257,85.8474516,1,89,8,25,7,47,0
29.89819805,85.84757857,9,2,4,9,7,36,0
19.71746273,85.84759912,6,26,7,18,2,22,0
28.29466391,85.84793498,7,8,7,17,11,24,0
24.93765979,85.84797695,6,2,3,24,13,47,1
17.93187767,85.84800796,8,75,1,7,4,58,1
17.41566742,85.84829072,9,83,0,7,14,21,0
11.9560611,85.84877481,8,35,3,13,14,8,1
14.48770553,85.84945377,0,35,8,0,0,43,0
11.13592018,85.84954424,5,68,1,1,15,29,1
14.10843276,85.85000598,9,50,9,12,4,34,0
26.43157797,85.8509152,3,74,5,4,9,17,1
22.46672305,85.8511038,9,41,5,19,2,56,1
30.3039381,85.85112151,4,81,0,16,2,40,1
13.72181884,85.85159028,6,36,1,2,14,12,0
13.73279456,85.851655,9,85,1,3,2,28,1
18.54528717,85.85166623,2,5,3,19,1,5,0
11.49462277,85.85195391,3,16,4,24,10,12,0
19.97616548,85.85212801,5,85,3,13,11,35,1
22.49020988,85.85282871,1,2,3,21,12,54,0
24.24504977,85.85302014,9,56,1,11,2,29,0
11.58846162,85.85304144,5,27,6,13,2,57,0
22.18944406,85.85319661,6,15,6,3,4,28,0
24.05213402,85.85350714,10,20,10,1,9,46,0
26.63404597,85.85360293,4,21,8,20,9,43,1
28.00021782,85.85370257,8,42,2,5,12,34,1
10.99548359,85.85418162,3,69,7,11,12,5,0
10.99542385,85.85485142,4,99,8,10,4,34,0
19.62888886,85.85491874,8,42,2,16,12,41,0
25.50782946,85.85520771,0,61,7,24,5,31,1
18.56521483,85.85560672,5,9,5,21,10,32,0
25.25190573,85.85561082,8,33,7,24,14,29,1
24.40780128,85.85578387,1,19,1,24,15,27,1
26.47668106,85.85586659,5,23,5,4,5,46,0
12.31250355,85.85591649,1,92,2,18,8,7,0
26.74163411,85.85598213,0,14,7,11,10,23,1
24.32785609,85.85623322,6,90,1,19,7,6,0
15.89887728,85.85640304,0,78,1,20,6,23,1
29.67606028,85.85642449,7,76,2,6,1,0,0
24.37123699,85.8569055,6,7,7,13,3,18,1
30.25515453,85.85754537,2,85,9,15,3,36,0
23.83171852,85.8575928,1,70,5,20,5,53,1
20.57043461,85.85770527,1,20,3,7,1,18,0
10.87482205,85.85775035,2,3,0,1,1,7,0
18.46701584,85.85780156,7,98,9,6,11,6,0
22.20390916,85.85854419,3,63,8,16,9,55,0
30.0237534,85.85860846,10,95,6,1,1,31,0
20.24866072,85.85912242,4,60,2,14,4,10,0
18.50197492,85.85919373,4,85,6,19,14,35,1
16.57973102,85.85925401,3,60,8,5,14,19,1
28.41558356,85.85977884,6,77,5,1,13,17,0
12.27004562,85.85977887,7,80,5,11,3,11,0
28.83880771,85.85980888,8,47,2,16,3,25,1
29.36342446,85.85981724,6,21,4,14,5,7,1
11.12130496,85.85985214,8,79,7,19,4,1,1
24.95985047,85.85985682,6,80,5,10,6,40,0
17.65906037,85.85997117,9,64,2,16,13,3,0
21.39297283,85.86009182,5,56,3,25,2,54,0
16.67376623,85.8601794,4,10,4,13,11,27,0
23.61823628,85.86075899,9,77,6,20,13,35,1
22.40917454,85.86089661,6,45,9,18,4,59,1
30.08539062,85.86097715,4,1,0,10,10,36,0
14.82062001,85.86108597,10,84,6,4,6,50,0
16.52266213,85.86112599,7,64,6,5,7,52,1
21.2223048,85.86114726,6,54,2,15,14,34,1
23.88230446,85.86157077,1,95,4,24,9,45,0
11.33160124,85.86163581,1,35,3,0,5,39,1
23.57952269,85.86176996,10,83,6,21,10,31,0
28.25958486,85.86177407,8,21,8,18,0,58,0
15.69256429,85.8618717,1,17,4,17,8,14,1
18.44416637,85.86205467,4,98,2,23,14,55,1
18.31557449,85.86206662,7,25,9,12,2,41,0
21.52039962,85.86262011,1,11,8,19,11,11,0
30.27234578,85.86276932,3,69,2,17,7,20,1
13.17684866,85.86284741,1,89,5,15,14,14,0
20.887179,85.86299356,6,61,1,2,0,31,0
13.64617026,85.8630351,2,55,2,17,6,8,0
19.36610555,85.86336123,3,42,8,10,3,53,1
22.64636153,85.86351734,7,66,1,1,0,11,0
15.35602922,85.86358699,8,14,9,17,13,14,1
29.26424223,85.86366927,7,50,2,16,7,33,1
18.09679288,85.86367919,6,91,7,13,0,8,1
28.5975462,85.86387431,1,21,5,13,13,11,1
25.55459476,85.8638857,8,53,7,12,8,7,0
28.4438688,85.86433634,4,41,0,2,13,10,0
11.88426109,85.86450286,10,14,6,4,4,41,0
13.25636428,85.86493548,6,100,7,23,2,46,1
22.42893721,85.86501884,10,95,5,10,14,39,0
12.56346939,85.86530901,6,64,4,13,8,55,1
25.45434758,85.86553942,3,26,8,12,14,9,1
20.80372291,85.8656738,6,10,9,2,5,42,1
26.48080707,85.86620743,8,74,6,19,5,4,1
16.13099501,85.86651043,4,51,0,24,6,25,1
12.25125026,85.86660449,9,13,5,7,7,50,1
23.28409601,85.86693558,6,81,6,6,7,19,1
24.23350667,85.86711,10,78,2,21,15,31,1
16.81286667,85.86716797,2,60,8,24,15,15,1
11.37257603,85.86724477,6,98,1,15,9,56,0
15.69988264,85.8675842,7,45,4,10,10,36,0
29.64461076,85.86784051,7,50,0,24,2,16,0
19.80606091,85.86807028,9,61,8,14,9,52,1
23.72517046,85.8682851,9,0,2,6,5,6,0
28.53828621,85.8684191,6,6,5,18,12,20,0
28.30069337,85.8684574,0,5,4,22,10,58,0
19.74657175,85.86871614,1,95,4,22,0,18,0
21.42878515,85.86871728,1,56,5,14,15,15,1
20.25489649,85.86886214,3,73,4,12,14,2,0
11.43212813,85.86889782,1,79,9,7,14,35,0
11.26601493,85.86925465,4,26,6,10,10,37,1
11.93369346,85.86949911,5,40,0,1,10,20,1
17.61207169,85.86953831,4,85,3,22,11,29,1
23.96658096,85.86957297,8,35,2,18,13,7,1
11.66429123,85.8696644,4,19,5,13,13,16,1
26.87338332,85.86977245,7,63,8,17,5,40,0
29.51777011,85.86996958,4,38,8,8,9,4,1
25.48688556,85.87019243,8,71,3,19,11,50,0
17.08434999,85.87067261,5,70,8,7,11,53,0
19.03314842,85.87067779,1,38,3,3,4,5,0
23.32998054,85.87082669,7,2,7,5,3,1,0
25.08776489,85.87092638,3,9,10,17,8,52,0
29.94809282,85.87095339,3,21,6,24,14,8,1
23.77279578,85.87097747,2,61,3,20,4,11,0
24.22952596,85.87097756,0,100,9,14,9,30,0
17.60828192,85.87108832,10,79,9,6,6,26,0
23.11431644,85.87123374,9,87,8,23,9,13,1
21.20914554,85.87125532,5,40,7,21,15,7,1
22.04593629,85.87126963,6,4,8,4,11,47,1
17.36181158,85.87138758,1,38,9,22,6,10,0
26.80321743,85.87143304,8,39,7,13,14,38,1
11.78507453,85.87153648,9,30,3,18,13,48,0
16.98657634,85.87172949,3,66,5,16,4,50,0
21.55203655,85.87180199,6,24,8,23,2,55,1
12.84845245,85.87187847,4,5,7,1,12,20,1
15.47678631,85.87203466,3,30,0,10,2,54,0
27.90635143,85.87212385,3,94,9,3,9,55,0
29.7795979,85.87268531,4,83,9,13,1,34,1
14.4830949,85.8729452,4,51,7,2,10,9,1
23.18955818,85.87335604,3,81,3,5,1,36,0
24.31698435,85.87339651,4,60,8,18,13,4,0
25.11423918,85.87360634,3,51,1,13,13,22,1
17.20042043,85.87393029,7,46,2,17,7,24,0
23.02741417,85.87416771,6,42,3,18,12,14,0
14.97267946,85.87420757,4,92,4,2,4,44,1
27.4194146,85.8745202,6,44,4,16,5,23,1
16.66031031,85.8749836,9,5,2,1,7,36,0
24.673485,85.87502679,3,94,5,2,6,25,0
30.41690501,85.87529925,2,98,1,3,0,26,1
28.31967423,85.87541405,3,33,5,15,3,49,0
26.42217164,85.87560595,2,41,8,2,1,23,0
23.84697829,85.87570557,9,50,7,18,13,26,1
25.33026827,85.87589925,10,81,4,20,5,34,0
13.79534594,85.87597081,6,52,6,18,6,52,1
23.50482275,85.87615038,7,31,1,1,9,56,1
12.14142153,85.87625038,0,93,1,10,11,35,1
20.00394814,85.87637062,8,80,7,22,10,3,1
11.75350303,85.87669535,3,16,4,9,13,39,1
15.75598307,85.87712927,1,29,7,20,8,54,0
29.43203032,85.877157,7,23,7,13,6,31,0
12.31046788,85.87782486,4,18,9,2,12,51,0
13.92198014,85.87785254,5,50,7,23,3,23,1
11.80325042,85.8778682,10,74,4,21,15,51,1
15.00238868,85.87795215,5,38,8,7,5,11,1
23.00040123,85.87845111,2,2,1,19,13,53,1
13.80187003,85.87888746,9,13,3,24,12,8,1
17.4974959,85.87924601,6,75,2,7,3,59,0
29.92095586,85.8793908,5,99,5,17,3,23,1
14.69244361,85.87951489,4,41,1,19,3,23,0
14.5973251,85.87978075,7,56,5,6,10,48,1
24.6829395,85.88011877,4,2,2,15,13,46,0
24.56030118,85.88027497,4,61,8,22,11,50,0
13.51611194,85.88108146,3,74,2,24,10,48,1
26.4482242,85.88132195,7,64,2,22,15,18,1
28.97097214,85.88154705,3,99,7,20,14,20,0
26.50370746,85.88156303,4,47,3,21,8,3,1
19.27274448,85.88169429,8,97,6,7,13,56,0
12.72285843,85.88184232,8,5,1,5,9,59,0
12.5456132,85.88190505,2,83,6,23,11,48,0
11.68025936,85.88237327,8,35,9,20,0,35,0
20.04551921,85.88248112,2,28,2,15,10,10,1
28.18961764,85.88265756,8,59,3,12,4,6,1
20.46068495,85.88270044,6,11,6,11,13,56,0
12.01614421,85.88273048,5,19,4,12,6,18,0
25.27317731,85.88279842,8,30,4,6,12,17,1
14.4436516,85.88301333,8,4,10,22,2,41,1
11.14834007,85.8830487,5,38,5,8,11,4,0
22.91137414,85.88318739,5,15,6,23,2,31,0
20.16697757,85.88331239,9,37,4,8,2,54,0
16.31092507,85.88349729,1,31,9,9,14,54,0
15.67140054,85.88372869,7,4,1,23,3,59,1
27.49144644,85.88375028,3,64,3,7,15,1,1
24.76375122,85.88379232,6,63,0,19,2,34,1
12.38890677,85.88390147,8,32,4,9,7,31,1
25.57238054,85.88390365,7,75,9,2,1,11,0
11.91494854,85.88415225,10,49,6,7,11,36,0
19.95849355,85.88419815,5,83,1,9,3,17,1
28.27620174,85.88456724,2,93,7,20,9,14,1
28.70726498,85.88528037,6,63,7,8,4,43,1
20.83004879,85.88528921,5,44,1,15,0,2,1
26.51399646,85.88529321,4,87,5,19,0,11,0
13.59421828,85.88537524,4,6,6,23,4,49,1
22.79361112,85.88541735,5,67,6,3,9,41,1
21.30666949,85.88560335,7,32,6,13,8,48,0
